State,Date,Region,Active Cases
Selangor,29/11/2020,Sabak Bernam,1
Selangor,29/11/2020,Sepang,91
Selangor,29/11/2020,Hulu Langat,447
Selangor,29/11/2020,Kuala Langat,128
Selangor,29/11/2020,Petaling,377
Selangor,29/11/2020,Hulu Selangor,12
Selangor,29/11/2020,Kuala Selangor,19
Selangor,30/11/2020,Gombak,79
Selangor,30/11/2020,Klang,2707
Selangor,30/11/2020,Sabak Bernam,1
Selangor,30/11/2020,Sepang,97
Selangor,30/11/2020,Hulu Langat,490
Selangor,30/11/2020,Kuala Langat,126
Selangor,30/11/2020,Petaling,398
Selangor,30/11/2020,Hulu Selangor,11
Selangor,30/11/2020,Kuala Selangor,21
W.P. Kuala Lumpur,26/9/2020,Lembah Pantai,0
W.P. Kuala Lumpur,26/9/2020,Titiwangsa,0
W.P. Kuala Lumpur,26/9/2020,Kepong,0
W.P. Kuala Lumpur,26/9/2020,Cheras,0
W.P. Kuala Lumpur,27/9/2020,Lembah Pantai,0
W.P. Kuala Lumpur,27/9/2020,Titiwangsa,2
W.P. Kuala Lumpur,27/9/2020,Kepong,0
W.P. Kuala Lumpur,27/9/2020,Cheras,0
W.P. Kuala Lumpur,28/9/2020,Lembah Pantai,0
W.P. Kuala Lumpur,28/9/2020,Titiwangsa,2
W.P. Kuala Lumpur,28/9/2020,Kepong,0
W.P. Kuala Lumpur,28/9/2020,Cheras,0
W.P. Kuala Lumpur,29/9/2020,Lembah Pantai,0
W.P. Kuala Lumpur,29/9/2020,Titiwangsa,2
W.P. Kuala Lumpur,29/9/2020,Kepong,0
W.P. Kuala Lumpur,29/9/2020,Cheras,0
W.P. Kuala Lumpur,30/9/2020,Lembah Pantai,0
W.P. Kuala Lumpur,30/9/2020,Titiwangsa,2
W.P. Kuala Lumpur,30/9/2020,Kepong,0
W.P. Kuala Lumpur,30/9/2020,Cheras,0
W.P. Kuala Lumpur,1/10/2020,Lembah Pantai,0
W.P. Kuala Lumpur,1/10/2020,Titiwangsa,3
W.P. Kuala Lumpur,1/10/2020,Kepong,0
W.P. Kuala Lumpur,1/10/2020,Cheras,0
W.P. Kuala Lumpur,2/10/2020,Lembah Pantai,1
W.P. Kuala Lumpur,2/10/2020,Titiwangsa,3
W.P. Kuala Lumpur,2/10/2020,Kepong,0
W.P. Kuala Lumpur,2/10/2020,Cheras,0
W.P. Kuala Lumpur,3/10/2020,Lembah Pantai,1
W.P. Kuala Lumpur,3/10/2020,Titiwangsa,4
W.P. Kuala Lumpur,3/10/2020,Kepong,1
W.P. Kuala Lumpur,3/10/2020,Cheras,0
W.P. Kuala Lumpur,4/10/2020,Lembah Pantai,2
W.P. Kuala Lumpur,4/10/2020,Titiwangsa,4
W.P. Kuala Lumpur,4/10/2020,Kepong,1
W.P. Kuala Lumpur,4/10/2020,Cheras,0
W.P. Kuala Lumpur,5/10/2020,Lembah Pantai,2
W.P. Kuala Lumpur,5/10/2020,Titiwangsa,6
W.P. Kuala Lumpur,5/10/2020,Kepong,2
W.P. Kuala Lumpur,5/10/2020,Cheras,0
W.P. Kuala Lumpur,6/10/2020,Lembah Pantai,3
W.P. Kuala Lumpur,6/10/2020,Titiwangsa,6
W.P. Kuala Lumpur,6/10/2020,Kepong,3
W.P. Kuala Lumpur,6/10/2020,Cheras,0
W.P. Kuala Lumpur,7/10/2020,Lembah Pantai,3
W.P. Kuala Lumpur,7/10/2020,Titiwangsa,6
W.P. Kuala Lumpur,7/10/2020,Kepong,4
W.P. Kuala Lumpur,7/10/2020,Cheras,1
W.P. Kuala Lumpur,8/10/2020,Lembah Pantai,11
W.P. Kuala Lumpur,8/10/2020,Titiwangsa,6
W.P. Kuala Lumpur,8/10/2020,Kepong,4
W.P. Kuala Lumpur,8/10/2020,Cheras,1
W.P. Kuala Lumpur,9/10/2020,Lembah Pantai,11
W.P. Kuala Lumpur,9/10/2020,Titiwangsa,8
W.P. Kuala Lumpur,9/10/2020,Kepong,4
W.P. Kuala Lumpur,9/10/2020,Cheras,1
W.P. Kuala Lumpur,10/10/2020,Lembah Pantai,13
W.P. Kuala Lumpur,10/10/2020,Titiwangsa,8
W.P. Kuala Lumpur,10/10/2020,Kepong,6
W.P. Kuala Lumpur,10/10/2020,Cheras,1
W.P. Kuala Lumpur,11/10/2020,Lembah Pantai,14
W.P. Kuala Lumpur,11/10/2020,Titiwangsa,10
W.P. Kuala Lumpur,11/10/2020,Kepong,9
W.P. Kuala Lumpur,11/10/2020,Cheras,1
W.P. Kuala Lumpur,12/10/2020,Lembah Pantai,16
W.P. Kuala Lumpur,12/10/2020,Titiwangsa,13
W.P. Kuala Lumpur,12/10/2020,Kepong,9
W.P. Kuala Lumpur,12/10/2020,Cheras,21
W.P. Kuala Lumpur,13/10/2020,Lembah Pantai,17
W.P. Kuala Lumpur,13/10/2020,Titiwangsa,13
W.P. Kuala Lumpur,13/10/2020,Kepong,10
W.P. Kuala Lumpur,13/10/2020,Cheras,22
W.P. Kuala Lumpur,14/10/2020,Lembah Pantai,19
W.P. Kuala Lumpur,14/10/2020,Titiwangsa,16
W.P. Kuala Lumpur,14/10/2020,Kepong,10
W.P. Kuala Lumpur,14/10/2020,Cheras,24
W.P. Kuala Lumpur,15/10/2020,Lembah Pantai,20
W.P. Kuala Lumpur,15/10/2020,Titiwangsa,19
W.P. Kuala Lumpur,15/10/2020,Kepong,10
W.P. Kuala Lumpur,15/10/2020,Cheras,26
W.P. Kuala Lumpur,16/10/2020,Lembah Pantai,20
W.P. Kuala Lumpur,16/10/2020,Titiwangsa,19
W.P. Kuala Lumpur,16/10/2020,Kepong,11
W.P. Kuala Lumpur,16/10/2020,Cheras,29
W.P. Kuala Lumpur,17/10/2020,Lembah Pantai,24
W.P. Kuala Lumpur,17/10/2020,Titiwangsa,24
W.P. Kuala Lumpur,17/10/2020,Kepong,12
W.P. Kuala Lumpur,17/10/2020,Cheras,32
W.P. Kuala Lumpur,18/10/2020,Lembah Pantai,27
W.P. Kuala Lumpur,18/10/2020,Titiwangsa,25
W.P. Kuala Lumpur,18/10/2020,Kepong,13
W.P. Kuala Lumpur,18/10/2020,Cheras,32
W.P. Kuala Lumpur,19/10/2020,Lembah Pantai,27
W.P. Kuala Lumpur,19/10/2020,Titiwangsa,27
W.P. Kuala Lumpur,19/10/2020,Kepong,11
W.P. Kuala Lumpur,19/10/2020,Cheras,33
W.P. Kuala Lumpur,20/10/2020,Lembah Pantai,29
W.P. Kuala Lumpur,20/10/2020,Titiwangsa,30
W.P. Kuala Lumpur,20/10/2020,Kepong,10
W.P. Kuala Lumpur,20/10/2020,Cheras,33
W.P. Kuala Lumpur,21/10/2020,Lembah Pantai,30
W.P. Kuala Lumpur,21/10/2020,Titiwangsa,43
W.P. Kuala Lumpur,21/10/2020,Kepong,11
W.P. Kuala Lumpur,21/10/2020,Cheras,35
W.P. Kuala Lumpur,22/10/2020,Lembah Pantai,24
W.P. Kuala Lumpur,22/10/2020,Titiwangsa,57
W.P. Kuala Lumpur,22/10/2020,Kepong,15
W.P. Kuala Lumpur,22/10/2020,Cheras,36
W.P. Kuala Lumpur,23/10/2020,Lembah Pantai,27
W.P. Kuala Lumpur,23/10/2020,Titiwangsa,60
W.P. Kuala Lumpur,23/10/2020,Kepong,17
W.P. Kuala Lumpur,23/10/2020,Cheras,37
W.P. Kuala Lumpur,24/10/2020,Lembah Pantai,28
W.P. Kuala Lumpur,24/10/2020,Titiwangsa,63
W.P. Kuala Lumpur,24/10/2020,Kepong,17
W.P. Kuala Lumpur,24/10/2020,Cheras,37
W.P. Kuala Lumpur,25/10/2020,Lembah Pantai,27
W.P. Kuala Lumpur,25/10/2020,Titiwangsa,62
W.P. Kuala Lumpur,25/10/2020,Kepong,20
W.P. Kuala Lumpur,25/10/2020,Cheras,38
W.P. Kuala Lumpur,26/10/2020,Lembah Pantai,28
W.P. Kuala Lumpur,26/10/2020,Titiwangsa,63
W.P. Kuala Lumpur,26/10/2020,Kepong,28
W.P. Kuala Lumpur,26/10/2020,Cheras,20
W.P. Kuala Lumpur,27/10/2020,Lembah Pantai,29
W.P. Kuala Lumpur,27/10/2020,Titiwangsa,66
W.P. Kuala Lumpur,27/10/2020,Kepong,29
W.P. Kuala Lumpur,27/10/2020,Cheras,20
W.P. Kuala Lumpur,28/10/2020,Lembah Pantai,29
W.P. Kuala Lumpur,28/10/2020,Titiwangsa,72
W.P. Kuala Lumpur,28/10/2020,Kepong,30
W.P. Kuala Lumpur,28/10/2020,Cheras,20
W.P. Kuala Lumpur,29/10/2020,Lembah Pantai,28
W.P. Kuala Lumpur,29/10/2020,Titiwangsa,77
W.P. Kuala Lumpur,29/10/2020,Kepong,34
W.P. Kuala Lumpur,29/10/2020,Cheras,26
W.P. Kuala Lumpur,30/10/2020,Lembah Pantai,27
W.P. Kuala Lumpur,30/10/2020,Titiwangsa,87
W.P. Kuala Lumpur,30/10/2020,Kepong,41
W.P. Kuala Lumpur,30/10/2020,Cheras,24
W.P. Kuala Lumpur,31/10/2020,Lembah Pantai,24
W.P. Kuala Lumpur,31/10/2020,Titiwangsa,81
W.P. Kuala Lumpur,31/10/2020,Kepong,43
W.P. Kuala Lumpur,31/10/2020,Cheras,28
W.P. Kuala Lumpur,1/11/2020,Lembah Pantai,20
W.P. Kuala Lumpur,1/11/2020,Titiwangsa,80
W.P. Kuala Lumpur,1/11/2020,Kepong,43
W.P. Kuala Lumpur,1/11/2020,Cheras,31
W.P. Kuala Lumpur,2/11/2020,Lembah Pantai,20
W.P. Kuala Lumpur,2/11/2020,Titiwangsa,82
W.P. Kuala Lumpur,2/11/2020,Kepong,51
W.P. Kuala Lumpur,2/11/2020,Cheras,36
W.P. Kuala Lumpur,3/11/2020,Lembah Pantai,18
W.P. Kuala Lumpur,3/11/2020,Titiwangsa,81
W.P. Kuala Lumpur,3/11/2020,Kepong,52
W.P. Kuala Lumpur,3/11/2020,Cheras,41
W.P. Kuala Lumpur,4/11/2020,Lembah Pantai,17
W.P. Kuala Lumpur,4/11/2020,Titiwangsa,70
W.P. Kuala Lumpur,4/11/2020,Kepong,51
W.P. Kuala Lumpur,4/11/2020,Cheras,41
W.P. Kuala Lumpur,5/11/2020,Lembah Pantai,18
W.P. Kuala Lumpur,5/11/2020,Titiwangsa,62
W.P. Kuala Lumpur,5/11/2020,Kepong,50
W.P. Kuala Lumpur,5/11/2020,Cheras,42
W.P. Kuala Lumpur,6/11/2020,Lembah Pantai,20
W.P. Kuala Lumpur,6/11/2020,Titiwangsa,59
W.P. Kuala Lumpur,6/11/2020,Kepong,52
W.P. Kuala Lumpur,6/11/2020,Cheras,48
W.P. Kuala Lumpur,7/11/2020,Lembah Pantai,25
W.P. Kuala Lumpur,7/11/2020,Titiwangsa,60
W.P. Kuala Lumpur,7/11/2020,Kepong,63
W.P. Kuala Lumpur,7/11/2020,Cheras,51
W.P. Kuala Lumpur,8/11/2020,Lembah Pantai,27
W.P. Kuala Lumpur,8/11/2020,Titiwangsa,59
W.P. Kuala Lumpur,8/11/2020,Kepong,64
W.P. Kuala Lumpur,8/11/2020,Cheras,50
W.P. Kuala Lumpur,9/11/2020,Lembah Pantai,26
W.P. Kuala Lumpur,9/11/2020,Titiwangsa,60
W.P. Kuala Lumpur,9/11/2020,Kepong,64
W.P. Kuala Lumpur,9/11/2020,Cheras,53
W.P. Kuala Lumpur,10/11/2020,Lembah Pantai,27
W.P. Kuala Lumpur,10/11/2020,Titiwangsa,60
W.P. Kuala Lumpur,10/11/2020,Kepong,70
W.P. Kuala Lumpur,10/11/2020,Cheras,56
W.P. Kuala Lumpur,11/11/2020,Lembah Pantai,29
W.P. Kuala Lumpur,11/11/2020,Titiwangsa,54
W.P. Kuala Lumpur,11/11/2020,Kepong,77
W.P. Kuala Lumpur,11/11/2020,Cheras,57
W.P. Kuala Lumpur,12/11/2020,Lembah Pantai,48
W.P. Kuala Lumpur,12/11/2020,Titiwangsa,54
W.P. Kuala Lumpur,12/11/2020,Kepong,91
W.P. Kuala Lumpur,12/11/2020,Cheras,50
W.P. Kuala Lumpur,13/11/2020,Lembah Pantai,53
W.P. Kuala Lumpur,13/11/2020,Titiwangsa,50
W.P. Kuala Lumpur,13/11/2020,Kepong,267
W.P. Kuala Lumpur,13/11/2020,Cheras,55
W.P. Kuala Lumpur,14/11/2020,Lembah Pantai,57
W.P. Kuala Lumpur,14/11/2020,Titiwangsa,51
W.P. Kuala Lumpur,14/11/2020,Kepong,267
W.P. Kuala Lumpur,14/11/2020,Cheras,52
W.P. Kuala Lumpur,15/11/2020,Lembah Pantai,60
W.P. Kuala Lumpur,15/11/2020,Titiwangsa,55
W.P. Kuala Lumpur,15/11/2020,Kepong,605
W.P. Kuala Lumpur,15/11/2020,Cheras,170
W.P. Kuala Lumpur,16/11/2020,Lembah Pantai,64
W.P. Kuala Lumpur,16/11/2020,Titiwangsa,51
W.P. Kuala Lumpur,16/11/2020,Kepong,976
W.P. Kuala Lumpur,16/11/2020,Cheras,171
W.P. Kuala Lumpur,17/11/2020,Lembah Pantai,70
W.P. Kuala Lumpur,17/11/2020,Titiwangsa,50
W.P. Kuala Lumpur,17/11/2020,Kepong,1201
W.P. Kuala Lumpur,17/11/2020,Cheras,169
W.P. Kuala Lumpur,18/11/2020,Lembah Pantai,80
W.P. Kuala Lumpur,18/11/2020,Titiwangsa,51
W.P. Kuala Lumpur,18/11/2020,Kepong,1206
W.P. Kuala Lumpur,18/11/2020,Cheras,175
W.P. Kuala Lumpur,19/11/2020,Lembah Pantai,111
W.P. Kuala Lumpur,19/11/2020,Titiwangsa,47
W.P. Kuala Lumpur,19/11/2020,Kepong,1231
W.P. Kuala Lumpur,19/11/2020,Cheras,176
W.P. Kuala Lumpur,20/11/2020,Lembah Pantai,126
W.P. Kuala Lumpur,20/11/2020,Titiwangsa,50
W.P. Kuala Lumpur,20/11/2020,Kepong,1238
W.P. Kuala Lumpur,20/11/2020,Cheras,175
W.P. Kuala Lumpur,21/11/2020,Lembah Pantai,126
W.P. Kuala Lumpur,21/11/2020,Titiwangsa,49
W.P. Kuala Lumpur,21/11/2020,Kepong,1240
W.P. Kuala Lumpur,21/11/2020,Cheras,212
W.P. Kuala Lumpur,22/11/2020,Lembah Pantai,134
W.P. Kuala Lumpur,22/11/2020,Titiwangsa,48
W.P. Kuala Lumpur,22/11/2020,Kepong,1246
W.P. Kuala Lumpur,22/11/2020,Cheras,214
W.P. Kuala Lumpur,23/11/2020,Lembah Pantai,217
W.P. Kuala Lumpur,23/11/2020,Titiwangsa,52
W.P. Kuala Lumpur,23/11/2020,Kepong,1335
W.P. Kuala Lumpur,23/11/2020,Cheras,213
W.P. Kuala Lumpur,24/11/2020,Lembah Pantai,289
W.P. Kuala Lumpur,24/11/2020,Titiwangsa,49
W.P. Kuala Lumpur,24/11/2020,Kepong,1336
W.P. Kuala Lumpur,24/11/2020,Cheras,214
W.P. Kuala Lumpur,25/11/2020,Lembah Pantai,302
W.P. Kuala Lumpur,25/11/2020,Titiwangsa,47
W.P. Kuala Lumpur,25/11/2020,Kepong,1349
W.P. Kuala Lumpur,25/11/2020,Cheras,216
W.P. Kuala Lumpur,26/11/2020,Lembah Pantai,318
W.P. Kuala Lumpur,26/11/2020,Titiwangsa,41
W.P. Kuala Lumpur,26/11/2020,Kepong,1339
W.P. Kuala Lumpur,26/11/2020,Cheras,228
W.P. Kuala Lumpur,27/11/2020,Lembah Pantai,439
W.P. Kuala Lumpur,27/11/2020,Titiwangsa,36
W.P. Kuala Lumpur,27/11/2020,Kepong,1166
W.P. Kuala Lumpur,27/11/2020,Cheras,228
W.P. Kuala Lumpur,28/11/2020,Lembah Pantai,576
W.P. Kuala Lumpur,28/11/2020,Titiwangsa,41
W.P. Kuala Lumpur,28/11/2020,Kepong,1200
W.P. Kuala Lumpur,28/11/2020,Cheras,226
W.P. Kuala Lumpur,29/11/2020,Lembah Pantai,661
W.P. Kuala Lumpur,29/11/2020,Titiwangsa,68
W.P. Kuala Lumpur,29/11/2020,Kepong,1230
W.P. Kuala Lumpur,29/11/2020,Cheras,110
W.P. Kuala Lumpur,30/11/2020,Lembah Pantai,731
W.P. Kuala Lumpur,30/11/2020,Titiwangsa,74
W.P. Kuala Lumpur,30/11/2020,Kepong,872
W.P. Kuala Lumpur,30/11/2020,Cheras,114
W.P. Putrajaya,26/9/2020,Putrajaya,0
W.P. Putrajaya,27/9/2020,Putrajaya,0
W.P. Putrajaya,28/9/2020,Putrajaya,0
W.P. Putrajaya,29/9/2020,Putrajaya,0
W.P. Putrajaya,30/9/2020,Putrajaya,0
W.P. Putrajaya,1/10/2020,Putrajaya,4
W.P. Putrajaya,2/10/2020,Putrajaya,4
W.P. Putrajaya,3/10/2020,Putrajaya,4
W.P. Putrajaya,4/10/2020,Putrajaya,4
W.P. Putrajaya,5/10/2020,Putrajaya,6
W.P. Putrajaya,6/10/2020,Putrajaya,7
W.P. Putrajaya,7/10/2020,Putrajaya,9
W.P. Putrajaya,8/10/2020,Putrajaya,10
W.P. Putrajaya,9/10/2020,Putrajaya,12
W.P. Putrajaya,10/10/2020,Putrajaya,13
W.P. Putrajaya,11/10/2020,Putrajaya,13
W.P. Putrajaya,12/10/2020,Putrajaya,15
W.P. Putrajaya,13/10/2020,Putrajaya,15
W.P. Putrajaya,14/10/2020,Putrajaya,16
W.P. Putrajaya,15/10/2020,Putrajaya,13
W.P. Putrajaya,16/10/2020,Putrajaya,15
W.P. Putrajaya,17/10/2020,Putrajaya,17
W.P. Putrajaya,18/10/2020,Putrajaya,17
W.P. Putrajaya,19/10/2020,Putrajaya,17
W.P. Putrajaya,20/10/2020,Putrajaya,17
W.P. Putrajaya,21/10/2020,Putrajaya,21
W.P. Putrajaya,22/10/2020,Putrajaya,24
W.P. Putrajaya,23/10/2020,Putrajaya,23
W.P. Putrajaya,24/10/2020,Putrajaya,22
W.P. Putrajaya,25/10/2020,Putrajaya,23
W.P. Putrajaya,26/10/2020,Putrajaya,21
W.P. Putrajaya,27/10/2020,Putrajaya,22
W.P. Putrajaya,28/10/2020,Putrajaya,21
W.P. Putrajaya,29/10/2020,Putrajaya,21
W.P. Putrajaya,30/10/2020,Putrajaya,20
W.P. Putrajaya,31/10/2020,Putrajaya,22
W.P. Putrajaya,1/11/2020,Putrajaya,23
W.P. Putrajaya,2/11/2020,Putrajaya,26
W.P. Putrajaya,3/11/2020,Putrajaya,28
W.P. Putrajaya,4/11/2020,Putrajaya,26
W.P. Putrajaya,5/11/2020,Putrajaya,22
W.P. Putrajaya,6/11/2020,Putrajaya,31
W.P. Putrajaya,7/11/2020,Putrajaya,31
W.P. Putrajaya,8/11/2020,Putrajaya,32
W.P. Putrajaya,9/11/2020,Putrajaya,37
W.P. Putrajaya,10/11/2020,Putrajaya,39
W.P. Putrajaya,11/11/2020,Putrajaya,42
W.P. Putrajaya,12/11/2020,Putrajaya,42
W.P. Putrajaya,13/11/2020,Putrajaya,42
W.P. Putrajaya,14/11/2020,Putrajaya,42
W.P. Putrajaya,15/11/2020,Putrajaya,42
W.P. Putrajaya,16/11/2020,Putrajaya,37
W.P. Putrajaya,17/11/2020,Putrajaya,36
W.P. Putrajaya,18/11/2020,Putrajaya,33
W.P. Putrajaya,19/11/2020,Putrajaya,33
W.P. Putrajaya,20/11/2020,Putrajaya,25
W.P. Putrajaya,21/11/2020,Putrajaya,25
W.P. Putrajaya,22/11/2020,Putrajaya,24
W.P. Putrajaya,23/11/2020,Putrajaya,20
W.P. Putrajaya,24/11/2020,Putrajaya,17
W.P. Putrajaya,25/11/2020,Putrajaya,15
W.P. Putrajaya,26/11/2020,Putrajaya,19
W.P. Putrajaya,27/11/2020,Putrajaya,18
W.P. Putrajaya,28/11/2020,Putrajaya,14
W.P. Putrajaya,29/11/2020,Putrajaya,13
W.P. Putrajaya,30/11/2020,Putrajaya,13
Negeri Sembilan,26/9/2020,Jelebu,0
Negeri Sembilan,26/9/2020,Seremban,0
Negeri Sembilan,26/9/2020,Rembau,0
Negeri Sembilan,26/9/2020,Port Dickson,5
Negeri Sembilan,26/9/2020,Kuala Pilah,0
Negeri Sembilan,26/9/2020,Tampin,0
Negeri Sembilan,26/9/2020,Jempol,0
Negeri Sembilan,27/9/2020,Jelebu,0
Negeri Sembilan,27/9/2020,Seremban,0
Negeri Sembilan,27/9/2020,Rembau,0
Negeri Sembilan,27/9/2020,Port Dickson,5
Negeri Sembilan,27/9/2020,Kuala Pilah,0
Negeri Sembilan,27/9/2020,Tampin,0
Negeri Sembilan,27/9/2020,Jempol,0
Negeri Sembilan,28/9/2020,Jelebu,0
Negeri Sembilan,28/9/2020,Seremban,0
Negeri Sembilan,28/9/2020,Rembau,0
Negeri Sembilan,28/9/2020,Port Dickson,1
Negeri Sembilan,28/9/2020,Kuala Pilah,0
Negeri Sembilan,28/9/2020,Tampin,0
Negeri Sembilan,28/9/2020,Jempol,0
Negeri Sembilan,29/9/2020,Jelebu,0
Negeri Sembilan,29/9/2020,Seremban,0
Negeri Sembilan,29/9/2020,Rembau,0
Negeri Sembilan,29/9/2020,Port Dickson,1
Negeri Sembilan,29/9/2020,Kuala Pilah,0
Negeri Sembilan,29/9/2020,Tampin,0
Negeri Sembilan,29/9/2020,Jempol,0
Negeri Sembilan,30/9/2020,Jelebu,0
Negeri Sembilan,30/9/2020,Seremban,0
Negeri Sembilan,30/9/2020,Rembau,0
Negeri Sembilan,30/9/2020,Port Dickson,1
Negeri Sembilan,30/9/2020,Kuala Pilah,0
Negeri Sembilan,30/9/2020,Tampin,0
Negeri Sembilan,30/9/2020,Jempol,0
Negeri Sembilan,1/10/2020,Jelebu,0
Negeri Sembilan,1/10/2020,Seremban,0
Negeri Sembilan,1/10/2020,Rembau,0
Negeri Sembilan,1/10/2020,Port Dickson,1
Negeri Sembilan,1/10/2020,Kuala Pilah,0
Negeri Sembilan,1/10/2020,Tampin,0
Negeri Sembilan,1/10/2020,Jempol,0
Negeri Sembilan,2/10/2020,Jelebu,0
Negeri Sembilan,2/10/2020,Seremban,0
Negeri Sembilan,2/10/2020,Rembau,0
Negeri Sembilan,2/10/2020,Port Dickson,0
Negeri Sembilan,2/10/2020,Kuala Pilah,0
Negeri Sembilan,2/10/2020,Tampin,0
Negeri Sembilan,2/10/2020,Jempol,0
Negeri Sembilan,3/10/2020,Jelebu,0
Negeri Sembilan,3/10/2020,Seremban,0
Negeri Sembilan,3/10/2020,Rembau,0
Negeri Sembilan,3/10/2020,Port Dickson,0
Negeri Sembilan,3/10/2020,Kuala Pilah,0
Negeri Sembilan,3/10/2020,Tampin,0
Negeri Sembilan,3/10/2020,Jempol,0
Negeri Sembilan,4/10/2020,Jelebu,0
Negeri Sembilan,4/10/2020,Seremban,0
Negeri Sembilan,4/10/2020,Rembau,0
Negeri Sembilan,4/10/2020,Port Dickson,0
Negeri Sembilan,4/10/2020,Kuala Pilah,0
Negeri Sembilan,4/10/2020,Tampin,0
Negeri Sembilan,4/10/2020,Jempol,0
Negeri Sembilan,5/10/2020,Jelebu,0
Negeri Sembilan,5/10/2020,Seremban,0
Negeri Sembilan,5/10/2020,Rembau,0
Negeri Sembilan,5/10/2020,Port Dickson,0
Negeri Sembilan,5/10/2020,Kuala Pilah,0
Negeri Sembilan,5/10/2020,Tampin,0
Negeri Sembilan,5/10/2020,Jempol,0
Negeri Sembilan,6/10/2020,Jelebu,0
Negeri Sembilan,6/10/2020,Seremban,0
Negeri Sembilan,6/10/2020,Rembau,0
Negeri Sembilan,6/10/2020,Port Dickson,0
Negeri Sembilan,6/10/2020,Kuala Pilah,0
Negeri Sembilan,6/10/2020,Tampin,0
Negeri Sembilan,6/10/2020,Jempol,0
Negeri Sembilan,7/10/2020,Jelebu,4
Negeri Sembilan,7/10/2020,Seremban,9
Negeri Sembilan,7/10/2020,Rembau,0
Negeri Sembilan,7/10/2020,Port Dickson,3
Negeri Sembilan,7/10/2020,Kuala Pilah,0
Negeri Sembilan,7/10/2020,Tampin,0
Negeri Sembilan,7/10/2020,Jempol,0
Negeri Sembilan,8/10/2020,Jelebu,5
Negeri Sembilan,8/10/2020,Seremban,8
Negeri Sembilan,8/10/2020,Rembau,0
Negeri Sembilan,8/10/2020,Port Dickson,4
Negeri Sembilan,8/10/2020,Kuala Pilah,0
Negeri Sembilan,8/10/2020,Tampin,0
Negeri Sembilan,8/10/2020,Jempol,0
Negeri Sembilan,9/10/2020,Jelebu,5
Negeri Sembilan,9/10/2020,Seremban,11
Negeri Sembilan,9/10/2020,Rembau,1
Negeri Sembilan,9/10/2020,Port Dickson,4
Negeri Sembilan,9/10/2020,Kuala Pilah,0
Negeri Sembilan,9/10/2020,Tampin,0
Negeri Sembilan,9/10/2020,Jempol,0
Negeri Sembilan,10/10/2020,Jelebu,5
Negeri Sembilan,10/10/2020,Seremban,11
Negeri Sembilan,10/10/2020,Rembau,1
Negeri Sembilan,10/10/2020,Port Dickson,4
Negeri Sembilan,10/10/2020,Kuala Pilah,0
Negeri Sembilan,10/10/2020,Tampin,0
Negeri Sembilan,10/10/2020,Jempol,0
Negeri Sembilan,11/10/2020,Jelebu,5
Negeri Sembilan,11/10/2020,Seremban,11
Negeri Sembilan,11/10/2020,Rembau,1
Negeri Sembilan,11/10/2020,Port Dickson,4
Negeri Sembilan,11/10/2020,Kuala Pilah,0
Negeri Sembilan,11/10/2020,Tampin,0
Negeri Sembilan,11/10/2020,Jempol,0
Negeri Sembilan,12/10/2020,Jelebu,5
Negeri Sembilan,12/10/2020,Seremban,17
Negeri Sembilan,12/10/2020,Rembau,1
Negeri Sembilan,12/10/2020,Port Dickson,7
Negeri Sembilan,12/10/2020,Kuala Pilah,0
Negeri Sembilan,12/10/2020,Tampin,1
Negeri Sembilan,12/10/2020,Jempol,0
Negeri Sembilan,13/10/2020,Jelebu,5
Negeri Sembilan,13/10/2020,Seremban,18
Negeri Sembilan,13/10/2020,Rembau,1
Negeri Sembilan,13/10/2020,Port Dickson,8
Negeri Sembilan,13/10/2020,Kuala Pilah,0
Negeri Sembilan,13/10/2020,Tampin,1
Negeri Sembilan,13/10/2020,Jempol,0
Negeri Sembilan,14/10/2020,Jelebu,5
Negeri Sembilan,14/10/2020,Seremban,18
Negeri Sembilan,14/10/2020,Rembau,1
Negeri Sembilan,14/10/2020,Port Dickson,8
Negeri Sembilan,14/10/2020,Kuala Pilah,0
Negeri Sembilan,14/10/2020,Tampin,1
Negeri Sembilan,14/10/2020,Jempol,0
Negeri Sembilan,15/10/2020,Jelebu,2
Negeri Sembilan,15/10/2020,Seremban,18
Negeri Sembilan,15/10/2020,Rembau,9
Negeri Sembilan,15/10/2020,Port Dickson,8
Negeri Sembilan,15/10/2020,Kuala Pilah,0
Negeri Sembilan,15/10/2020,Tampin,1
Negeri Sembilan,15/10/2020,Jempol,0
Negeri Sembilan,16/10/2020,Jelebu,2
Negeri Sembilan,16/10/2020,Seremban,19
Negeri Sembilan,16/10/2020,Rembau,9
Negeri Sembilan,16/10/2020,Port Dickson,8
Negeri Sembilan,16/10/2020,Kuala Pilah,0
Negeri Sembilan,16/10/2020,Tampin,1
Negeri Sembilan,16/10/2020,Jempol,0
Negeri Sembilan,17/10/2020,Jelebu,2
Negeri Sembilan,17/10/2020,Seremban,18
Negeri Sembilan,17/10/2020,Rembau,9
Negeri Sembilan,17/10/2020,Port Dickson,8
Negeri Sembilan,17/10/2020,Kuala Pilah,0
Negeri Sembilan,17/10/2020,Tampin,1
Negeri Sembilan,17/10/2020,Jempol,0
Negeri Sembilan,18/10/2020,Jelebu,2
Negeri Sembilan,18/10/2020,Seremban,20
Negeri Sembilan,18/10/2020,Rembau,10
Negeri Sembilan,18/10/2020,Port Dickson,7
Negeri Sembilan,18/10/2020,Kuala Pilah,0
